invoice_id,branch,customer_type,gender,product_line,unit_price,quantity,tax,date,time,payment,cogs,gross_income,rating,total
825-94-5922,B,Normal,Male,Sports and travel,25.31,2,2.531,2019-03-02,2022-09-22 19:26:00,Ewallet,50.62,2.531,7.2,53.151
641-62-7288,B,Normal,Male,Home and lifestyle,99.92,6,29.976,2019-03-24,2022-09-22 13:33:00,Ewallet,599.52,29.976,7.1,629.496
756-93-1854,C,Member,Female,Fashion accessories,83.35,2,8.335,2019-02-02,2022-09-22 14:05:00,Credit card,166.7,8.335,9.5,175.035
243-55-8457,A,Normal,Female,Food and beverages,74.44,10,37.22,2019-02-27,2022-09-22 11:40:00,Ewallet,744.4,37.22,5.1,781.62
458-10-8612,C,Normal,Male,Health and beauty,64.08,7,22.428,2019-01-20,2022-09-22 12:27:00,Ewallet,448.56,22.428,7.6,470.988
501-61-1753,B,Normal,Female,Home and lifestyle,63.15,6,18.945,2019-01-03,2022-09-22 20:24:00,Ewallet,378.9,18.945,9.8,397.845
235-06-8510,C,Member,Male,Home and lifestyle,85.72,3,12.858,2019-01-24,2022-09-22 20:59:00,Ewallet,257.16,12.858,5.1,270.018
433-08-7822,C,Normal,Female,Health and beauty,78.89,7,27.6115,2019-01-05,2022-09-22 19:48:00,Ewallet,552.23,27.6115,7.5,579.8415
361-85-2571,A,Normal,Female,Sports and travel,89.48,5,22.37,2019-03-30,2022-09-22 10:18:00,Cash,447.4,22.37,7.4,469.77
131-70-8179,A,Member,Female,Health and beauty,92.09,3,13.8135,2019-02-17,2022-09-22 16:27:00,Cash,276.27,13.8135,4.2,290.0835
500-02-2261,C,Normal,Female,Food and beverages,57.29,6,17.187,2019-03-21,2022-09-22 17:04:00,Ewallet,343.74,17.187,5.9,360.927
720-72-2436,A,Normal,Male,Food and beverages,66.52,4,13.304,2019-03-02,2022-09-22 18:14:00,Ewallet,266.08,13.304,6.9,279.384
702-83-5291,C,Member,Male,Fashion accessories,99.82,9,44.919,2019-03-27,2022-09-22 10:43:00,Cash,898.38,44.919,6.6,943.299
809-69-9497,A,Normal,Female,Home and lifestyle,45.68,10,22.84,2019-01-19,2022-09-22 19:30:00,Ewallet,456.8,22.84,5.7,479.64
449-16-6770,A,Normal,Male,Health and beauty,50.79,5,12.6975,2019-02-19,2022-09-22 14:53:00,Credit card,253.95,12.6975,5.3,266.6475
333-23-2632,A,Member,Male,Health and beauty,10.08,7,3.528,2019-03-28,2022-09-22 20:14:00,Cash,70.56,3.528,4.2,74.088
489-82-1237,A,Normal,Female,Electronic accessories,93.88,7,32.858,2019-01-05,2022-09-22 11:51:00,Credit card,657.16,32.858,7.3,690.018
859-97-6048,C,Member,Male,Electronic accessories,84.25,2,8.425,2019-03-26,2022-09-22 14:13:00,Credit card,168.5,8.425,5.3,176.925
676-10-2200,B,Member,Male,Fashion accessories,53.78,1,2.689,2019-02-03,2022-09-22 20:13:00,Ewallet,53.78,2.689,4.7,56.469
373-88-1424,C,Member,Male,Home and lifestyle,35.81,5,8.9525,2019-02-06,2022-09-22 18:44:00,Ewallet,179.05,8.9525,7.9,188.0025
365-16-4334,B,Normal,Female,Food and beverages,26.43,8,10.572,2019-02-24,2022-09-22 14:26:00,Ewallet,211.44,10.572,8.9,222.012
503-21-4385,B,Member,Male,Health and beauty,39.91,3,5.9865,2019-02-21,2022-09-22 12:40:00,Ewallet,119.73,5.9865,9.3,125.7165
305-89-2768,B,Member,Female,Home and lifestyle,21.9,3,3.285,2019-01-09,2022-09-22 18:43:00,Ewallet,65.7,3.285,4.7,68.985
574-80-1489,B,Member,Female,Food and beverages,62.85,4,12.57,2019-02-25,2022-09-22 13:22:00,Ewallet,251.4,12.57,8.7,263.97
784-08-0310,C,Member,Female,Food and beverages,21.04,4,4.208,2019-01-13,2022-09-22 13:58:00,Cash,84.16,4.208,7.6,88.368
200-40-6154,B,Member,Male,Home and lifestyle,65.91,6,19.773,2019-02-09,2022-09-22 11:45:00,Cash,395.46,19.773,5.7,415.233
846-10-0341,A,Normal,Female,Fashion accessories,42.57,7,14.8995,2019-01-06,2022-09-22 11:51:00,Cash,297.99,14.8995,6.8,312.8895
577-34-7579,C,Member,Male,Food and beverages,50.49,9,22.7205,2019-01-10,2022-09-22 17:16:00,Cash,454.41,22.7205,5.4,477.1305
430-02-3888,B,Normal,Male,Electronic accessories,46.02,6,13.806,2019-02-07,2022-09-22 15:55:00,Cash,276.12,13.806,7.1,289.926
867-47-1948,C,Normal,Female,Home and lifestyle,15.8,10,7.9,2019-01-09,2022-09-22 12:07:00,Cash,158.0,7.9,7.8,165.9
384-59-6655,A,Member,Female,Food and beverages,98.66,9,44.397,2019-02-19,2022-09-22 15:07:00,Cash,887.94,44.397,8.4,932.337
256-58-3609,C,Member,Male,Fashion accessories,91.98,1,4.599,2019-03-18,2022-09-22 15:29:00,Cash,91.98,4.599,9.8,96.579
324-92-3863,A,Member,Male,Electronic accessories,20.89,2,2.089,2019-02-05,2022-09-22 18:45:00,Cash,41.78,2.089,9.8,43.869
593-08-5916,A,Normal,Female,Fashion accessories,15.5,1,0.775,2019-03-19,2022-09-22 15:23:00,Credit card,15.5,0.775,7.4,16.275
364-34-2972,C,Member,Male,Electronic accessories,96.82,3,14.523,2019-03-30,2022-09-22 20:37:00,Cash,290.46,14.523,6.7,304.983
794-42-3736,B,Normal,Male,Food and beverages,33.33,2,3.333,2019-01-26,2022-09-22 14:41:00,Credit card,66.66,3.333,6.4,69.993
172-42-8274,B,Normal,Female,Electronic accessories,38.27,2,3.827,2019-03-02,2022-09-22 18:18:00,Credit card,76.54,3.827,5.8,80.367
558-60-5016,A,Normal,Female,Home and lifestyle,33.3,9,14.985,2019-03-04,2022-09-22 15:27:00,Ewallet,299.7,14.985,7.2,314.685
195-06-0432,A,Member,Male,Home and lifestyle,81.01,3,12.1515,2019-01-13,2022-09-22 12:55:00,Credit card,243.03,12.1515,9.3,255.1815
605-03-2706,A,Normal,Female,Health and beauty,15.8,3,2.37,2019-03-25,2022-09-22 18:02:00,Cash,47.4,2.37,9.5,49.77
214-30-2776,B,Member,Female,Electronic accessories,34.49,5,8.6225,2019-03-11,2022-09-22 19:44:00,Credit card,172.45,8.6225,9.0,181.0725
746-04-1077,B,Member,Female,Food and beverages,84.63,10,42.315,2019-01-01,2022-09-22 11:36:00,Credit card,846.3,42.315,9.0,888.615
448-34-8700,B,Member,Male,Home and lifestyle,36.91,7,12.9185,2019-02-10,2022-09-22 13:51:00,Ewallet,258.37,12.9185,6.7,271.2885
452-04-8808,B,Normal,Male,Electronic accessories,87.08,7,30.478,2019-01-26,2022-09-22 15:17:00,Cash,609.56,30.478,5.5,640.038
531-56-4728,A,Normal,Male,Home and lifestyle,80.08,3,12.012,2019-02-11,2022-09-22 15:29:00,Cash,240.24,12.012,5.4,252.252
744-82-9138,C,Normal,Male,Fashion accessories,86.13,2,8.613,2019-02-07,2022-09-22 17:59:00,Cash,172.26,8.613,8.2,180.873
883-69-1285,B,Member,Male,Fashion accessories,49.92,2,4.992,2019-03-06,2022-09-22 11:55:00,Credit card,99.84,4.992,7.0,104.832
221-25-5073,A,Normal,Female,Food and beverages,74.66,4,14.932,2019-03-04,2022-09-22 10:39:00,Cash,298.64,14.932,8.5,313.572
518-71-6847,B,Member,Male,Food and beverages,26.6,6,7.98,2019-02-26,2022-09-22 15:10:00,Ewallet,159.6,7.98,4.9,167.58
156-20-0370,B,Normal,Female,Electronic accessories,25.45,1,1.2725,2019-03-10,2022-09-22 18:10:00,Credit card,25.45,1.2725,5.1,26.7225
151-33-7434,B,Normal,Female,Food and beverages,67.77,1,3.3885,2019-02-04,2022-09-22 20:43:00,Credit card,67.77,3.3885,6.5,71.1585
728-47-9078,C,Member,Male,Food and beverages,59.59,4,11.918,2019-01-19,2022-09-22 12:46:00,Cash,238.36,11.918,9.8,250.278
809-46-1866,A,Normal,Male,Health and beauty,58.15,4,11.63,2019-01-23,2022-09-22 17:44:00,Cash,232.6,11.63,8.4,244.23
139-32-4183,A,Member,Female,Sports and travel,97.48,9,43.866,2019-03-14,2022-09-22 14:19:00,Ewallet,877.32,43.866,7.4,921.186
148-41-7930,C,Normal,Male,Health and beauty,99.96,7,34.986,2019-01-23,2022-09-22 10:33:00,Cash,699.72,34.986,6.1,734.706
189-40-5216,C,Normal,Male,Electronic accessories,96.37,7,33.7295,2019-01-09,2022-09-22 11:40:00,Cash,674.59,33.7295,6.0,708.3195
374-38-5555,B,Normal,Female,Fashion accessories,63.71,5,15.9275,2019-02-07,2022-09-22 19:30:00,Ewallet,318.55,15.9275,8.5,334.4775
764-44-8999,B,Normal,Female,Health and beauty,14.76,2,1.476,2019-02-18,2022-09-22 14:42:00,Ewallet,29.52,1.476,4.3,30.996
552-44-5977,B,Member,Male,Health and beauty,62.0,8,24.8,2019-01-03,2022-09-22 19:08:00,Credit card,496.0,24.8,6.2,520.8
267-62-7380,C,Member,Male,Electronic accessories,82.34,10,41.17,2019-03-29,2022-09-22 19:12:00,Ewallet,823.4,41.17,4.3,864.57
430-53-4718,B,Member,Male,Health and beauty,75.37,8,30.148,2019-01-28,2022-09-22 15:46:00,Credit card,602.96,30.148,8.4,633.108
886-18-2897,A,Normal,Female,Food and beverages,56.56,5,14.14,2019-03-22,2022-09-22 19:06:00,Credit card,282.8,14.14,4.5,296.94
602-16-6955,B,Normal,Female,Sports and travel,76.6,10,38.3,2019-01-24,2022-09-22 18:10:00,Ewallet,766.0,38.3,6.0,804.3
745-74-0715,A,Normal,Male,Electronic accessories,58.03,2,5.803,2019-03-10,2022-09-22 20:46:00,Ewallet,116.06,5.803,8.8,121.863
690-01-6631,B,Normal,Male,Fashion accessories,17.49,10,8.745,2019-02-22,2022-09-22 18:35:00,Ewallet,174.9,8.745,6.6,183.645
652-49-6720,C,Member,Female,Electronic accessories,60.95,1,3.0475,2019-02-18,2022-09-22 11:40:00,Ewallet,60.95,3.0475,5.9,63.9975
233-67-5758,C,Normal,Male,Health and beauty,40.35,1,2.0175,2019-01-29,2022-09-22 13:46:00,Ewallet,40.35,2.0175,6.2,42.3675
303-96-2227,B,Normal,Female,Home and lifestyle,97.38,10,48.69,2019-03-02,2022-09-22 17:16:00,Ewallet,973.8,48.69,4.4,1022.49
727-02-1313,A,Member,Male,Food and beverages,31.84,1,1.592,2019-02-09,2022-09-22 13:22:00,Cash,31.84,1.592,7.7,33.432
347-56-2442,A,Normal,Male,Home and lifestyle,65.82,1,3.291,2019-02-22,2022-09-22 15:33:00,Cash,65.82,3.291,4.1,69.111
849-09-3807,A,Member,Female,Fashion accessories,88.34,7,30.919,2019-02-18,2022-09-22 13:28:00,Cash,618.38,30.919,6.6,649.299
